text,binary,multiclass
#USER# Don't count on making it to the mid-terms like that. #DeathSantis is already making noises about total bans,Not Hope,Not Hope
"Meaning I will not count people’s pockets for them. 

We spend on what we deem important. 

As a consumer I know this to be true. #URL#",Not Hope,Not Hope
"Well actually I have not seen your point of view expressed anywhere but on these forums. Seems to me if its rising to ascendancy at least ONE scientist somewhere would have recently at least mentioned it. Quick search reveals NO mentions at all. Of course if you say its displacing NDS then I guess I will have to agree - you being a well known biologist and all, but I remain perhaps a bit irrationaly skeptical.",Not Hope,Sarcasm
"welcome to creationistland, where chemical reactions can't be explained or predicted unless we know the origin of the atoms involved. do these people check the labels of all of their food before they eat so that the fruit from bulgaria actually has an impact on their bodies? must be a problem to eat at a restaurant. 'excuse me, sir, but can you tell me where this chicken was raised? if you don't tell me, then i won't get any protein from it.'",Not Hope,Sarcasm
my teammates in middle school gave me the dirtiest looks because i refused to pray before games #URL#,Not Hope,Not Hope
"#USER# That's the ending I was hoping for: something messed up like that, which would have severe ramifications for the MCU storyline going forward.",Hope,Generalized Hope
"#USER# #USER# #USER# #USER# #USER# #USER# No, you hate God. I’m not forcing anything on you. I don’t have that authority or power. Your rebellion is against God your creator. I hope you see that and change your ways.",Hope,Generalized Hope
Ughh it looks so beautiful at Progressive field today!! Wish I could be there!! #Fortheland,Hope,Realistic Hope
"myself. i don’t know who i am without all of this worry and self sabotage. i have no identity beyond everything that i wish that i have that i don’t, and will never have. i’m so sad and i don’t know who to blame for it. i carry so much that I can’t let go of.",Not Hope,Not Hope
#USER# #USER# It’s also common sense. You don’t need to pray or be religious for that,Not Hope,Not Hope
"Here's a fact that you don't have to like: 
New York legalized same sex marriage. 
Awww...is his wittle feewings huwt? Good. It's about time you wake up to the reality that you are in an ever shrinking majority, and like it or not...democracy has been served. 
GO NY!!!",Not Hope,Sarcasm
"That’s my point 

We should expect more, at least I do. The bare minimum when you have all the resources in the world is not good enough for me

Then acting like the prices are low bc you don’t advertise is just a straight lie

Fucking wack as fuck",Not Hope,Not Hope
#USER# #USER# #USER# #USER# #USER# They didn't simply get confirmed because how they answered questions about Roe vs Wade . If you seriously believe the only reason the majority of senator who voted to confirm them to the bench was for that one question you're crazy,Not Hope,Not Hope
.@RealJaredHaas with an update from Nashville as we anticipate the restart of the race! #URL#,Hope,Generalized Hope
#USER# Hindu terrorist  roaming free. No no Muslim can convert us. Inshallah.  Will remain Muslims.,Not Hope,Not Hope
"it's a serious question..do y'all have your goals? if so what do you aspire to be? or probably where, under which field do you want to work/study?",Not Hope,Not Hope
"“The record of tech as metaphor for being human is disastrous. When tech is used to control human sexuality, it becomes the destruction of millions of unborn lives. The biggest cultural mistake we can indulge in is to yearn for tech solutions to our deepest cultural problems.”",Not Hope,Not Hope
"We aspire to be the first app you install on your Shopify store

As a Shopify store owner, do you want to achieve 2X more conversions.

Then the first app you need to #install on your Shopify store is Engati. #URL# #conversions #optimization #URL#",Hope,Realistic Hope
#USER# #USER# #USER# #USER# Ah..you're starting to understand that with parenthood comes great responsibility. As far as how any parent(s) could do it financially I'd say that the desire to do it has to be there. Obviously easier to force taxation on others and have them absorb your burden.,Not Hope,Not Hope
"Well now that there is prayer in schools again, that’ll stop them bullet’s from a flyin’ round them schools. Who to pray to? Pray that police even show up? So comforting prayer is allowed in school again.",Not Hope,Not Hope
"#USER# #USER# This administration is so clueless. I can’t believe this is who helping to run our country. She never has ANY answers for the hard questions, she’s not good at this &amp; she is NOT meant to be there. I pray daily that something happens to turn things around. #impeachbiden",Hope,Generalized Hope
#USER# Don't cry I DONT LOVE YOU AT ALL AND BE READY FOR REVENGE #URL#,Not Hope,Not Hope
"What a night #USER# my personal highlight was the boy Danny’s recovery, didn’t think i could love him more and wish him all the best with #USER# next season #URL#",Hope,Generalized Hope
"#USER# #USER# Herb I just want to apologize to you. Clearly you have a mental health issue, and I didn’t mean to trigger it by making fun of Kevin Samuels obvious hustle. You have tweeted some very weird and sad things, so I’m going to go ahead and mute you. Hope you get the help you deserve.",Not Hope,Not Hope
"#USER# What a waste of dollars to pander to the whining.  We had sufficient staff before,  we have not doubled in population.   People just need better planning and understand due to covid anticipate 4 times or more the normal wait even on car parts.",Not Hope,Not Hope
Just dislocated my fucking knee again while out on a walk ������������ FAB,Not Hope,Sarcasm
#USER# #USER# #USER# No worries! REALLY hoping that it still happens though! Will keep my fingers crossed! 😀😀👍👍,Hope,Generalized Hope
as someone who has worked in such environments- soda fountains are supposed to be cleaned daily. They are not cleaned daily ANYWHERE. You are lucky if they're cleaned once a month i WISH i were exaggerating. #URL#,Not Hope,Not Hope
#USER# These are some sick people that take their small kids to a Pride event and subject them to this kind of garbage. I can't believe there is no law to prevent this.,Not Hope,Not Hope
"#USER# hello sir, congratulations on making this project. I hope and will wait for the great news that you will make. keep up the good work of your team and stay successful

@RianaLestr
@NayyaLexi
@Nhaa_op

#BSC #Airdrop #BNBChain #bet #WC2022",Hope,Generalized Hope
"#USER# #USER# Everything will be alright 

Facing life here as well but I’m hopeful everyday",Hope,Generalized Hope
"I didn’t save much from when I gave my child up at birth 26 yrs ago, but I did save all the anonymous “Dear Birth Mom” letters from hopeful couples looking to adopt.

All these letters were for ONE child. So, don’t let anyone tell you there aren’t enough people wanting to adopt. #URL#",Hope,Generalized Hope
"anyway i always used to think i had very little capacity for empathy and so i have always spent an inordinate amount of energy and time trying to anticipate/imagine other people's needs and people please to make up for this, but i've realised that some people don't even try",Not Hope,Not Hope
#USER# #USER# #USER# The catholic church at this point is its own religion. People can believe in God and not be psychopaths like you,Not Hope,Not Hope
"#USER# Well, that definitely puts the ""boy"" in Chef Boyardee!!

Here's hoping their marketing department is headed in the right direction!?!! :D",Hope,Realistic Hope
"#USER# #USER# I think we need to be looking to science and engineering, co2 capture as well as reduction. Everything else seems a bit too hopeful. The biodiversity thing, I think we can manage, people like Derek give us a great start",Hope,Generalized Hope
"(Kinda nsfw)
-Something I wish I had at my city. STICKERS EVERYWHERE! Here were the most interesting ones I saw #URL#",Hope,Generalized Hope
"#USER# #USER# I tried text and it’s too big, hope this screenshot is better: #URL#",Hope,Generalized Hope
i fucking not only hope but at this point anticipate that you die the most fucking gruesome and torturous death t… — anonnnnn i‘m serious what did i do i‘m begging on my knees sucking your dick  #URL#,Hope,Unrealistic Hope
